gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AC016027.1	30.99468162	1.244434546	0.119243113	10.43611258	1.70E-25	2.02E-24
ABCC11	20.01073493	2.026698874	0.194293762	10.43110622	1.79E-25	2.13E-24
LINC01436	384.0540174	3.162035956	0.303215004	10.42836242	1.84E-25	2.19E-24
LHX1	17.23803055	5.703426362	0.546989078	10.42694743	1.87E-25	2.22E-24
MTG1	325.0381941	1.052896293	0.100982062	10.42656761	1.88E-25	2.23E-24
IGHV1OR21-1	33.08572866	2.998630019	0.287596024	10.42653503	1.88E-25	2.23E-24
CHAF1A	831.5132167	1.015633999	0.097429879	10.42425602	1.92E-25	2.28E-24
LINC00491	23.5784232	5.790531992	0.555834266	10.41773123	2.06E-25	2.44E-24
OTUB2	183.9835577	1.238190511	0.118907003	10.41309998	2.16E-25	2.56E-24
AC017083.1	13.63946845	1.988763004	0.191020435	10.41125784	2.20E-25	2.61E-24
AC090772.4	82.52045734	1.672421611	0.160876181	10.39570684	2.59E-25	3.06E-24
AC012501.3	12.8084325	5.213393062	0.50194747	10.38633199	2.86E-25	3.37E-24
RAB5IF	1520.596	1.135219471	0.10931989	10.38438179	2.92E-25	3.44E-24
AC131212.3	105.5726064	1.546101563	0.148936607	10.38093719	3.03E-25	3.56E-24
SPINK2	51.9090457	2.746482282	0.26461884	10.37901263	3.09E-25	3.63E-24
AL109613.1	107.6225234	1.952223571	0.188175568	10.37447951	3.24E-25	3.81E-24
RFLNA	299.8524672	2.568943536	0.247692009	10.37152368	3.34E-25	3.93E-24
IGLV6-57	3090.581852	2.624188587	0.253311644	10.35952609	3.79E-25	4.44E-24
IGFBPL1	111.1036788	2.360491719	0.227941206	10.35570429	3.94E-25	4.62E-24
PRKDC	10487.23699	1.109748074	0.107198731	10.35225006	4.09E-25	4.79E-24
AC092171.4	18.15095278	1.953218729	0.188695967	10.35114192	4.14E-25	4.84E-24
CA10	118.1225741	4.940250292	0.477323038	10.34990959	4.19E-25	4.90E-24
RHCE	73.17487983	1.97278596	0.190611649	10.349766	4.20E-25	4.91E-24
AC021087.3	33.92933151	1.735716572	0.167731479	10.34818614	4.26E-25	4.99E-24
GALNT6	3356.992253	1.822405539	0.176128886	10.34699977	4.32E-25	5.05E-24
AC012073.1	57.52475421	1.322478357	0.127862724	10.34295464	4.50E-25	5.26E-24
AC125603.2	65.10606529	4.651018333	0.449789482	10.34043373	4.62E-25	5.40E-24
PRSS22	1324.332044	1.66341632	0.160872994	10.3399351	4.65E-25	5.43E-24
SRM	2880.347738	1.012533092	0.097934192	10.33891304	4.70E-25	5.48E-24
AC117386.2	10.10891054	4.930411456	0.477001856	10.33625215	4.83E-25	5.63E-24
ENO3	630.7130285	2.527761869	0.244566129	10.3356989	4.86E-25	5.66E-24
IDH2	6862.588034	1.169893626	0.11319976	10.33477127	4.91E-25	5.72E-24
ALG1L5P	14.67068459	2.843726691	0.275267503	10.33077518	5.11E-25	5.95E-24
IGHV1OR15-9	76.45445479	2.731194448	0.264452155	10.32774509	5.28E-25	6.14E-24
LINC00884	103.4448877	1.599937044	0.154933396	10.32661187	5.34E-25	6.21E-24
LOXL1-AS1	233.640708	1.303899758	0.126280464	10.32542739	5.41E-25	6.28E-24
IGHV1-2	2077.581117	2.673606702	0.258967687	10.32409384	5.48E-25	6.36E-24
FSIP2	150.4172355	2.832346992	0.274501253	10.31815687	5.83E-25	6.77E-24
FIRRE	45.78352028	2.601032829	0.252120775	10.31661443	5.93E-25	6.87E-24
TRIM51BP	10.1788732	5.034960224	0.488296356	10.31127954	6.27E-25	7.26E-24
AC010442.1	691.6878117	1.003870321	0.09736728	10.31014034	6.34E-25	7.34E-24
KRT6B	137.2855307	4.386320209	0.425587512	10.3065059	6.59E-25	7.62E-24
SPINK13	68.26586296	3.283716715	0.318654154	10.304955	6.69E-25	7.74E-24
TCF19	1127.048246	1.151232481	0.111770455	10.29997127	7.05E-25	8.15E-24
FNDC4	594.4956839	1.943568087	0.188832209	10.29256657	7.61E-25	8.78E-24
AC011352.3	4.630029731	4.239034761	0.41197839	10.28945902	7.86E-25	9.06E-24
SYT13	774.2298321	4.130984177	0.401545655	10.28770733	8.01E-25	9.22E-24
KRT18P8	15.75025105	2.004331746	0.19494022	10.28177636	8.51E-25	9.80E-24
FAM241B	552.227325	1.071602231	0.104252381	10.27892329	8.77E-25	1.01E-23
CECR7	115.5622015	2.530200949	0.246236296	10.27549955	9.09E-25	1.05E-23
AC138393.3	15.92320694	2.475554411	0.240941395	10.27450848	9.18E-25	1.06E-23
IGHV1-18	4319.241275	2.502054574	0.243521793	10.27445858	9.19E-25	1.06E-23
NPTX1	1077.730649	3.281183127	0.319365684	10.2740629	9.22E-25	1.06E-23
IGHV3-30	2404.544296	2.331888002	0.227021083	10.27168037	9.45E-25	1.09E-23
AC068305.2	17.83862813	3.108935176	0.302707377	10.27043084	9.58E-25	1.10E-23
ELAVL2	46.38308755	3.472928374	0.338201189	10.26882366	9.74E-25	1.12E-23
HGFAC	29.65956256	2.944854272	0.286818564	10.26730707	9.89E-25	1.13E-23
AL356274.2	11.39362848	5.247479387	0.511143955	10.2661478	1.00E-24	1.15E-23
IGKV3OR2-268	77.77070036	2.589344422	0.252226188	10.26596184	1.00E-24	1.15E-23
AC013652.1	49.94372823	2.454261492	0.239107534	10.26425832	1.02E-24	1.17E-23
AC016044.1	10.73147899	5.511911464	0.537253398	10.25942596	1.07E-24	1.23E-23
AL133370.1	31.56941211	5.555242289	0.541513021	10.25874184	1.08E-24	1.23E-23
LINC01719	66.35585321	1.491728572	0.145448351	10.25607073	1.11E-24	1.27E-23
LINC02475	30.98851424	4.068090352	0.396812089	10.25193151	1.16E-24	1.32E-23
MEIOC	67.99571417	2.520415776	0.245871017	10.25096739	1.17E-24	1.33E-23
KRT15	2257.283111	2.404243794	0.234558587	10.25007792	1.18E-24	1.35E-23
CACNA1E	40.62519547	2.709630592	0.264356616	10.24990648	1.18E-24	1.35E-23
MUC2	72.68718679	4.490717378	0.438310227	10.24552268	1.24E-24	1.41E-23
IGHV4-55	149.0727271	2.278471822	0.222410568	10.24444044	1.25E-24	1.42E-23
SEZ6L2	4420.815156	1.703895021	0.16634069	10.24340479	1.27E-24	1.44E-23
HIST1H2BE	14.69831581	3.362344711	0.328339346	10.24045625	1.31E-24	1.48E-23
IGHJ2	57.79587279	2.626731799	0.256667273	10.23399582	1.40E-24	1.58E-23
METTL11B	4.811216689	4.255025612	0.415781721	10.23379673	1.40E-24	1.59E-23
SLC6A11	86.79684439	3.730795945	0.364581885	10.23308097	1.41E-24	1.60E-23
CCNO	459.4426972	2.137929114	0.209032753	10.22772309	1.49E-24	1.69E-23
AC006449.5	38.75760336	1.57346396	0.153853097	10.22705416	1.50E-24	1.70E-23
AC098934.2	19.45536816	1.973391308	0.19296104	10.2268899	1.50E-24	1.70E-23
IGHV3-11	2218.184631	2.455268875	0.240103467	10.22587846	1.52E-24	1.72E-23
ANGPTL3	16.79335055	3.915106619	0.382893165	10.22506271	1.53E-24	1.73E-23
AL031777.1	15.6074423	2.885207264	0.282285729	10.22087539	1.60E-24	1.81E-23
E2F1	1007.342533	1.455098469	0.142375224	10.22016633	1.61E-24	1.82E-23
HAL	490.1722	2.631648716	0.25752389	10.21904694	1.63E-24	1.84E-23
AC010789.1	10.79659331	5.271451286	0.51595829	10.21681672	1.67E-24	1.88E-23
MEGF10	58.11850155	2.768756971	0.271040612	10.21528452	1.69E-24	1.91E-23
SEC61A2	341.0389153	1.010193991	0.098919193	10.21231536	1.75E-24	1.97E-23
TMEM249	9.448612007	2.904490992	0.284534718	10.20786151	1.83E-24	2.06E-23
AL049555.1	116.3105967	3.274142059	0.320783126	10.20671535	1.85E-24	2.08E-23
AL118505.1	29.47730862	2.035312428	0.199442097	10.20502923	1.88E-24	2.12E-23
IGLC3	11345.46788	2.28396207	0.223836687	10.2036985	1.91E-24	2.15E-23
HIST1H2AJ	8.066195592	4.940310572	0.48423903	10.20221474	1.94E-24	2.18E-23
ENC1	4411.44072	1.222642729	0.119842502	10.20207946	1.94E-24	2.18E-23
TRIM9	152.6088544	2.748137239	0.26938436	10.20154712	1.95E-24	2.19E-23
NUP210L	102.5533689	2.431502883	0.238391705	10.19961195	1.99E-24	2.23E-23
AL021707.2	92.76823419	1.415648316	0.138795877	10.19949831	1.99E-24	2.23E-23
LINC01515	112.0372969	1.78307351	0.174856924	10.19732859	2.04E-24	2.28E-23
AGT	1177.657813	2.771174184	0.271769165	10.19679396	2.05E-24	2.29E-23
CMTM1	56.68816434	1.173244612	0.115075354	10.1954465	2.08E-24	2.32E-23
IGHV3-79	10.62527824	2.613967087	0.256426203	10.19383767	2.11E-24	2.36E-23
AL121772.1	50.97889775	2.020013481	0.198248187	10.18931628	2.21E-24	2.47E-23
NETO2	1200.988389	1.385178155	0.13600963	10.18441234	2.33E-24	2.60E-23
AL022322.1	63.88807247	1.971805587	0.193635827	10.18306175	2.36E-24	2.63E-23
IGLV3-19	5389.03034	2.555643873	0.250978956	10.18270181	2.37E-24	2.64E-23
FSD1	35.31400174	2.454587094	0.241075208	10.18183127	2.39E-24	2.66E-23
IGHV3-74	1868.997725	2.341011425	0.229975568	10.17939188	2.45E-24	2.73E-23
IGKV3-7	165.0537365	2.429301336	0.238681977	10.17798395	2.49E-24	2.77E-23
IGHV1-3	134.305029	3.050005126	0.29968974	10.17720903	2.51E-24	2.79E-23
ACHE	780.1174185	2.436974339	0.239475172	10.17631314	2.53E-24	2.81E-23
ADSSL1	768.7203849	1.67803322	0.164933709	10.17398584	2.59E-24	2.88E-23
FOXD3	13.8597787	4.114965847	0.404483838	10.17337521	2.61E-24	2.90E-23
ANKRD18A	90.29001146	1.916177296	0.188452277	10.16797104	2.76E-24	3.06E-23
POLB	1355.418004	1.152659314	0.113403821	10.16420175	2.86E-24	3.18E-23
PRSS53	84.48238337	1.54472913	0.152052257	10.15919893	3.02E-24	3.34E-23
AC025031.4	24.48741537	2.361662945	0.232475151	10.15877581	3.03E-24	3.35E-23
AC009148.1	17.86187453	2.082517056	0.205018621	10.1576971	3.06E-24	3.39E-23
CNGA1	91.9321371	2.333314173	0.22984269	10.15178761	3.25E-24	3.59E-23
PTK6	1350.919308	1.725449928	0.169965898	10.15174187	3.26E-24	3.60E-23
GRIK2	101.4501488	2.623763342	0.258512541	10.14946251	3.33E-24	3.68E-23
IGHV2-5	451.4327817	2.595714449	0.255767834	10.14871341	3.36E-24	3.71E-23
UGT2B11	18.68434474	5.806790609	0.572454172	10.14367768	3.54E-24	3.90E-23
FLRT1	30.92754819	1.931179358	0.190420268	10.14166916	3.61E-24	3.98E-23
ZBTB12	301.5714017	1.210967336	0.119409834	10.14126973	3.62E-24	3.99E-23
AC007285.2	9.024691042	2.698476815	0.266122092	10.13999548	3.67E-24	4.04E-23
DUSP5P1	15.49611662	3.316479951	0.327092852	10.13926146	3.70E-24	4.07E-23
HOXB7	493.3236032	2.077409815	0.204952713	10.13604449	3.82E-24	4.21E-23
GCSH	180.3531926	1.013812585	0.100023148	10.13577962	3.83E-24	4.22E-23
SCARNA5	91.25782609	5.066879919	0.499910311	10.13557793	3.84E-24	4.22E-23
ZNF887P	8.793889672	2.120055333	0.209238629	10.13223679	3.97E-24	4.37E-23
PPIAP45	7.98081843	3.401042449	0.335666851	10.13219638	3.98E-24	4.37E-23
AC022733.1	96.46846717	4.476467743	0.441928894	10.12938462	4.09E-24	4.49E-23
CKAP2	1214.756877	1.101654324	0.108843848	10.12142022	4.44E-24	4.86E-23
RUFY4	73.93186474	2.257356941	0.223040096	10.12085713	4.46E-24	4.89E-23
WDR76	485.9625389	1.129551185	0.111676382	10.11450375	4.76E-24	5.21E-23
LINC02783	9.613103188	4.459208121	0.440917965	10.11346435	4.82E-24	5.27E-23
NOX5	60.12468323	2.522846842	0.249468512	10.11288689	4.84E-24	5.29E-23
ITM2C	6662.1699	1.195079163	0.118207872	10.10997946	4.99E-24	5.45E-23
UBE2Q1-AS1	10.9259963	1.937635476	0.191695162	10.10789973	5.10E-24	5.56E-23
HTR1D	144.3738755	2.69204122	0.26633874	10.10758413	5.11E-24	5.58E-23
MAP3K14-AS1	207.888729	1.062548831	0.105125476	10.10743419	5.12E-24	5.59E-23
AC024592.2	16.56989146	2.458708399	0.243286139	10.1062412	5.18E-24	5.65E-23
AL049539.1	7.368492153	3.777179313	0.373755483	10.10601712	5.20E-24	5.66E-23
CATSPERB	221.3022954	2.264024423	0.22403062	10.10587046	5.20E-24	5.67E-23
ACMSD	64.98136153	2.856974532	0.282852347	10.10058627	5.49E-24	5.98E-23
AL133373.2	23.17643724	2.953957797	0.292504624	10.09884138	5.59E-24	6.08E-23
IGHV1-67	59.22186702	2.564387481	0.253972297	10.09711495	5.69E-24	6.19E-23
IGHV3-64	252.3405366	2.980200153	0.295179496	10.09623024	5.74E-24	6.24E-23
AL353708.3	16.51387121	1.639858497	0.162456091	10.09416445	5.86E-24	6.37E-23
AC034105.1	26.41175271	2.955216382	0.292871067	10.09050301	6.09E-24	6.61E-23
DDN	29.91107	2.357003878	0.23358658	10.09049356	6.09E-24	6.61E-23
CPD	15836.58862	1.425728959	0.141298629	10.09018253	6.11E-24	6.62E-23
KLK12	573.4827033	4.640106878	0.459987304	10.08746729	6.28E-24	6.81E-23
AL355596.1	20.46837465	4.392905173	0.435699104	10.08242875	6.61E-24	7.16E-23
AC113346.1	4.667605911	4.005778878	0.397327593	10.0818039	6.65E-24	7.20E-23
IGHV4-39	4012.338138	2.418381927	0.239958356	10.07834013	6.89E-24	7.45E-23
IGHJ3P	33.88786728	2.694441892	0.267373336	10.07745175	6.95E-24	7.52E-23
NFE2L3	2118.791867	1.384538793	0.137415857	10.07553876	7.09E-24	7.66E-23
LINC01311	27.08159654	1.510955224	0.149982911	10.07418257	7.19E-24	7.76E-23
IGHV4-4	210.4973127	2.822912434	0.280222865	10.07381191	7.21E-24	7.79E-23
IGLVI-70	30.35582741	3.24396303	0.322100545	10.07127459	7.40E-24	7.99E-23
TBX10	9.40353652	4.400320395	0.436947833	10.07058522	7.45E-24	8.04E-23
AC099518.1	24.46422585	2.232756403	0.221745	10.06902706	7.57E-24	8.17E-23
TRIM2	5485.844144	1.422152269	0.141258559	10.06772463	7.67E-24	8.28E-23
IGSF1	78.42138041	2.790143487	0.277153208	10.06715207	7.72E-24	8.32E-23
AC026368.1	28.33058724	2.641787322	0.262423503	10.06688538	7.74E-24	8.34E-23
LINC01208	4.972156839	4.046203182	0.402072679	10.06336264	8.02E-24	8.64E-23
MIR25	16.49408432	1.893067825	0.188127238	10.0626993	8.08E-24	8.69E-23
AP001469.3	87.64628465	1.334879192	0.132684	10.060589	8.25E-24	8.87E-23
FAM24B	79.02773771	1.31202675	0.130444859	10.05809472	8.46E-24	9.09E-23
DBN1	4841.712579	1.134934579	0.112843871	10.0575651	8.51E-24	9.14E-23
TRIM67	15.7470826	2.343808019	0.233093973	10.05520642	8.71E-24	9.35E-23
AC007326.1	4.763637026	4.136916258	0.411442088	10.05467448	8.76E-24	9.40E-23
NUP62CL	155.0515149	1.45450096	0.144659985	10.05461852	8.77E-24	9.40E-23
AL117379.1	35.48276854	1.583063169	0.157475715	10.05274478	8.93E-24	9.57E-23
TRIM72	52.56803879	3.33630729	0.33198115	10.04968892	9.22E-24	9.87E-23
EEF1E1P1	8.335458066	2.246167154	0.223559675	10.04728223	9.44E-24	1.01E-22
AC006946.2	30.22634486	2.685107353	0.267356605	10.04316818	9.85E-24	1.05E-22
HIST1H4I	575.0520963	1.33020698	0.132485632	10.04038676	1.01E-23	1.08E-22
SCN4A	93.98884085	3.069361983	0.305721644	10.03972746	1.02E-23	1.09E-22
GRHL1	1097.572898	1.547470902	0.154154912	10.03841449	1.03E-23	1.10E-22
CILP	934.3529781	2.439145761	0.243104815	10.03330913	1.09E-23	1.16E-22
CDC7	476.754407	1.25768095	0.125359509	10.0325931	1.10E-23	1.17E-22
AC132192.2	40.13920322	1.528679788	0.152398567	10.03080158	1.12E-23	1.19E-22
AL078587.1	9.324044223	2.663894161	0.265733646	10.02467771	1.19E-23	1.26E-22
TRAF2	1451.37818	1.012092294	0.100979942	10.02270624	1.21E-23	1.29E-22
LAGE3	1027.203812	1.176535404	0.117403037	10.02133708	1.23E-23	1.30E-22
HIST3H2A	386.8828766	2.359245002	0.235424041	10.0212578	1.23E-23	1.31E-22
PDF	78.3341069	1.083922275	0.108198762	10.0178806	1.27E-23	1.35E-22
MUC5AC	7073.998297	4.546431228	0.453911869	10.01611003	1.29E-23	1.37E-22
COA6	1143.485402	1.168781033	0.116708151	10.01456216	1.32E-23	1.39E-22
AC108058.1	38.67466804	2.464253428	0.246068487	10.01450228	1.32E-23	1.39E-22
IGHV4-28	327.5691816	2.29594323	0.229307363	10.01251419	1.34E-23	1.42E-22
MZB1	1969.144079	2.091083883	0.208857772	10.01199939	1.35E-23	1.43E-22
ANKRD61	41.36860501	1.696062111	0.169405844	10.01182762	1.35E-23	1.43E-22
MYBPH	147.802825	3.27446133	0.327165657	10.00857289	1.40E-23	1.48E-22
TWIST1	127.1451224	2.451810152	0.245000314	10.00737555	1.41E-23	1.50E-22
KLHL23	1188.60028	1.145655165	0.114495329	10.00613016	1.43E-23	1.51E-22
GFY	13.31461859	5.266204133	0.526760294	9.997344506	1.57E-23	1.65E-22
AC010326.4	118.0652664	1.106938254	0.110744702	9.995405992	1.60E-23	1.68E-22
ETNPPL	54.21951446	5.989248528	0.599378177	9.992436764	1.64E-23	1.73E-22
AC048341.2	49.2440725	1.747755413	0.174978244	9.988415538	1.71E-23	1.80E-22
MTMR11	1234.738909	1.409513769	0.141139782	9.986651179	1.74E-23	1.84E-22
AL138789.1	4.26242959	3.865330692	0.387065704	9.986239168	1.75E-23	1.84E-22
GRIP1	184.3779581	1.70965369	0.171225816	9.984789243	1.78E-23	1.87E-22
LINC02495	10.58790956	3.117546255	0.312257651	9.983890678	1.79E-23	1.88E-22
KRT14	138.3993216	3.775943568	0.378333717	9.980457459	1.86E-23	1.95E-22
DGKI	63.5413384	2.041392049	0.20463355	9.975842414	1.94E-23	2.04E-22
ACAD8	2586.050048	1.289605784	0.129303529	9.973477124	1.99E-23	2.09E-22
AC109322.1	58.05453514	1.297481963	0.130112695	9.971985944	2.02E-23	2.12E-22
AP1G2	2178.649745	1.028986869	0.103193099	9.97146982	2.03E-23	2.13E-22
CYCSP6	13.09649208	5.449991362	0.546572551	9.971213076	2.04E-23	2.13E-22
MTFP1	248.2005621	1.128794855	0.11320798	9.970983118	2.04E-23	2.14E-22
AC053503.2	9.559106402	2.368712309	0.237567105	9.9707083	2.05E-23	2.14E-22
WFDC10B	56.99149464	2.360391588	0.236746293	9.970131157	2.06E-23	2.16E-22
ALDH1B1	1843.304133	1.057018188	0.106021578	9.969840187	2.07E-23	2.16E-22
VCAN	11765.33821	1.734493829	0.173975999	9.969730536	2.07E-23	2.16E-22
AL139420.1	4.308517331	3.886568409	0.38997754	9.966133961	2.14E-23	2.24E-22
HOXA13	23.10191547	5.809299069	0.583014983	9.964236314	2.19E-23	2.28E-22
NMNAT2	875.7842269	2.616333562	0.262683944	9.960005636	2.28E-23	2.38E-22
IGLV1-47	2856.009351	2.309007352	0.231973282	9.95376423	2.43E-23	2.53E-22
AC084262.1	6.891910101	3.95488092	0.397387397	9.952205191	2.47E-23	2.57E-22
HPRT1	1693.338333	1.017932415	0.10231326	9.949173858	2.54E-23	2.65E-22
IGLV3-25	4130.295665	2.398387489	0.241068215	9.948999265	2.55E-23	2.65E-22
CTSV	409.7166881	2.257361447	0.226896304	9.948868324	2.55E-23	2.66E-22
KCNQ2	36.02441862	4.264707522	0.428769921	9.946377575	2.62E-23	2.72E-22
ZKSCAN2-DT	108.5845542	1.523731106	0.153197206	9.946206875	2.62E-23	2.72E-22
MUC4	6212.21094	2.442153238	0.245580128	9.944425281	2.67E-23	2.77E-22
SLC14A2	298.2021905	4.061881632	0.408515011	9.943041302	2.70E-23	2.81E-22
IGHV4-61	299.6856048	2.498104633	0.251319592	9.939951815	2.79E-23	2.90E-22
IGKV1-13	23.41414204	3.400261992	0.34216082	9.937613537	2.86E-23	2.96E-22
STAU2-AS1	27.87721627	2.04330631	0.205640257	9.936314728	2.89E-23	3.00E-22
AC002076.1	8.108567062	3.932650072	0.395875689	9.934052998	2.96E-23	3.07E-22
IGKV1-17	1289.319574	2.415678647	0.243207206	9.932594869	3.00E-23	3.11E-22
IGHV3-71	44.76009774	2.463374469	0.248025689	9.931932751	3.02E-23	3.13E-22
MYL6B	1479.639287	1.014371519	0.102193731	9.925966197	3.21E-23	3.32E-22
IGLV2-8	1673.596776	2.413970719	0.243236251	9.924387139	3.26E-23	3.37E-22
LINC01232	229.9615767	1.433244394	0.144473698	9.920452078	3.39E-23	3.50E-22
AC007342.4	50.52449692	1.733220407	0.174711988	9.920443496	3.39E-23	3.50E-22
AC015712.1	35.94551332	1.951099093	0.196721705	9.918067202	3.47E-23	3.58E-22
CHRNB1	660.1346762	1.110573241	0.111984804	9.917178099	3.51E-23	3.61E-22
AC010328.1	10.73383699	3.765122927	0.379791764	9.913650813	3.63E-23	3.74E-22
TPTE2	10.65438966	2.555530349	0.257797132	9.912951034	3.66E-23	3.77E-22
CYTOR	664.4800063	1.268900886	0.128013454	9.912246283	3.68E-23	3.79E-22
EPOP	343.891386	1.361509001	0.137403009	9.908873236	3.81E-23	3.92E-22
IGKV3-20	10718.65671	2.244560374	0.226536062	9.908181282	3.84E-23	3.94E-22
URAHP	64.08857185	1.367357066	0.138016056	9.907231829	3.87E-23	3.98E-22
HIST1H4K	11.93381407	2.488141379	0.251251149	9.903004978	4.04E-23	4.15E-22
IGLV1-50	48.03408854	2.475623047	0.250008534	9.902154177	4.07E-23	4.18E-22
NFATC4	1739.955537	1.185758082	0.119749408	9.901995358	4.08E-23	4.19E-22
AL133284.1	18.30379841	4.808481953	0.485659007	9.900942595	4.12E-23	4.23E-22
PRAP1	72.46917375	3.578595504	0.361579897	9.897108578	4.28E-23	4.39E-22
AC093249.2	7.757050281	2.09629755	0.211841546	9.895592183	4.35E-23	4.46E-22
IGHV3-52	32.121689	2.521298621	0.254858788	9.892924011	4.47E-23	4.58E-22
AL691482.3	154.325041	1.999118668	0.202092802	9.892082471	4.51E-23	4.62E-22
NXPH1	9.287960193	4.459914885	0.450978446	9.889419154	4.63E-23	4.74E-22
IGLV3-1	2652.823817	2.391211177	0.241840106	9.887570834	4.71E-23	4.82E-22
AP001626.1	13.39822151	2.784953609	0.281682175	9.886864904	4.75E-23	4.85E-22
NUDT8	391.8457175	1.324951666	0.134059979	9.883275234	4.92E-23	5.03E-22
IGHV1-17	14.17634125	3.053839908	0.309032898	9.881924965	4.99E-23	5.09E-22
LINC02029	5.867832711	3.923503028	0.397083851	9.880792225	5.04E-23	5.15E-22
UGT1A6	429.7556069	4.569644407	0.462530237	9.879666324	5.10E-23	5.21E-22
Z73417.1	60.67014771	2.609653248	0.264481741	9.867045021	5.78E-23	5.88E-22
AC004967.1	148.0027653	1.056538563	0.107086438	9.866221919	5.83E-23	5.92E-22
FAM83B	110.3648072	3.298949979	0.334379449	9.865887363	5.85E-23	5.94E-22
CACNB3	1708.729207	1.144200731	0.116016102	9.862430354	6.06E-23	6.14E-22
PAK6	28.91966304	1.183869946	0.120098358	9.857503156	6.36E-23	6.44E-22
EYS	165.9666958	2.062009857	0.209342514	9.849933561	6.86E-23	6.94E-22
BECN2	4.431571985	3.892523475	0.395206237	9.849347275	6.90E-23	6.98E-22
AL356299.2	9.223113991	1.956830381	0.19870047	9.848141667	6.98E-23	7.06E-22
NAXE	5654.362343	1.065901888	0.108242945	9.847310486	7.04E-23	7.11E-22
REXO5	224.6847165	1.023528622	0.1039543	9.845947903	7.14E-23	7.21E-22
BHMT2	749.0727036	2.859978534	0.290547737	9.843403228	7.32E-23	7.39E-22
ACTL8	15.06031997	5.800822871	0.589468188	9.840773418	7.51E-23	7.58E-22
SCARNA21	22.76796427	3.959202641	0.402428623	9.838272963	7.70E-23	7.77E-22
AC005537.1	27.2552132	3.64942622	0.370963545	9.83769503	7.75E-23	7.81E-22
ERVH48-1	108.8681354	3.59357568	0.365414201	9.834252948	8.02E-23	8.07E-22
MIR4713HG	6.90971389	4.231115887	0.430373181	9.831272185	8.26E-23	8.31E-22
IGHV3-48	651.0947915	2.403809144	0.244629186	9.826338323	8.67E-23	8.71E-22
SLC4A3	357.2234585	1.79198153	0.182365546	9.826316265	8.67E-23	8.71E-22
HIST2H2BD	8.824550926	1.891735009	0.192519889	9.826179593	8.69E-23	8.72E-22
MTFR2	175.3211816	1.475204033	0.150133682	9.825936565	8.71E-23	8.74E-22
PRRX2	247.7332795	2.17625482	0.22151508	9.824409335	8.84E-23	8.87E-22
SLC39A4	2405.799839	1.436527063	0.146228674	9.823839772	8.89E-23	8.92E-22
AC139887.2	92.43302712	1.211937667	0.123393088	9.821763039	9.07E-23	9.09E-22
AL590708.1	9.961330999	2.514311611	0.256000424	9.821513448	9.10E-23	9.11E-22
C1orf147	16.39086326	1.877255361	0.191213956	9.817564592	9.46E-23	9.47E-22
MYBPC1	65.54103012	3.724642637	0.379391139	9.817421264	9.47E-23	9.48E-22
MAFG-DT	303.5089298	1.194651177	0.121731997	9.813781116	9.82E-23	9.82E-22
AC092119.2	49.07508112	1.640144199	0.167173949	9.811003505	1.01E-22	1.01E-21
LIN28B	20.63862364	7.965080694	0.811901319	9.810404919	1.02E-22	1.01E-21
CCNI2	76.6739993	1.759453719	0.179377752	9.808650744	1.03E-22	1.03E-21
ANKRD36C	321.853648	2.38973391	0.243642004	9.808382279	1.04E-22	1.03E-21
GUCY1B2	172.0955545	2.209031629	0.225267352	9.806266241	1.06E-22	1.05E-21
AC233280.1	7.277613473	2.464937527	0.25136555	9.806186753	1.06E-22	1.05E-21
SLC39A5	41.7021865	3.022282381	0.308359659	9.801160071	1.11E-22	1.11E-21
BMP8B	389.4794984	1.221192984	0.124627355	9.798755515	1.14E-22	1.13E-21
PTPRVP	26.95039434	1.939773021	0.197980237	9.797811375	1.15E-22	1.14E-21
ENTPD2	190.0086074	2.149312248	0.219371359	9.797597382	1.15E-22	1.15E-21
CLDN4	19957.07741	1.147003736	0.117073776	9.797272902	1.16E-22	1.15E-21
AC104248.1	10.5945786	2.867309213	0.292682679	9.796648113	1.16E-22	1.16E-21
BNIP3	3678.157072	1.142209412	0.116616424	9.794584427	1.19E-22	1.18E-21
RGS14	1151.732498	1.007206326	0.102833086	9.794574551	1.19E-22	1.18E-21
