gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
PLCXD2	45.74343872	-1.754140948	0.169417294	-10.35396626	4.02E-25	4.71E-24
DUBR	165.4262804	-1.23734538	0.119585565	-10.34694598	4.32E-25	5.05E-24
IL1RL1	600.7325401	-2.862914297	0.276732664	-10.34541516	4.39E-25	5.13E-24
COLEC12	2548.61536	-1.702823571	0.164732472	-10.33690292	4.80E-25	5.59E-24
AC011239.2	6.678957573	-2.313927844	0.224023307	-10.32896028	5.21E-25	6.06E-24
PIK3R1	2619.369351	-1.036639545	0.100406081	-10.32446978	5.46E-25	6.34E-24
PRKG1	602.7651947	-1.357404543	0.131476582	-10.32430662	5.47E-25	6.35E-24
C1QA	11149.18967	-1.581671857	0.153316276	-10.31639887	5.94E-25	6.89E-24
AC027307.3	12.87514638	-1.343054518	0.130220659	-10.3136824	6.11E-25	7.08E-24
LIPA	8337.45801	-1.264131736	0.122718344	-10.30108211	6.97E-25	8.06E-24
MEFV	85.81342716	-1.660992879	0.161292002	-10.2980486	7.19E-25	8.31E-24
AC100793.4	4.966607347	-2.236528549	0.217223736	-10.29596759	7.35E-25	8.49E-24
SNCA	155.7955599	-1.509577226	0.146624103	-10.29555984	7.38E-25	8.52E-24
CRTAC1	2124.984393	-2.5889633	0.25152172	-10.29319974	7.56E-25	8.72E-24
ART4	96.08438657	-2.208937816	0.214976517	-10.27525166	9.11E-25	1.05E-23
HLX	489.5340858	-1.269195346	0.123606082	-10.26806549	9.82E-25	1.13E-23
KLHL33	6.073505189	-1.881975667	0.18339083	-10.26210345	1.04E-24	1.19E-23
MSMO1	4201.737061	-1.094156213	0.106624482	-10.26177287	1.05E-24	1.20E-23
SLC5A4	24.38548295	-1.847140097	0.180096895	-10.25636836	1.11E-24	1.26E-23
OR1L8	2.787449601	-1.861457889	0.181493946	-10.25630843	1.11E-24	1.26E-23
ARHGAP30	2069.404596	-1.159828241	0.113085061	-10.25624629	1.11E-24	1.27E-23
SEPTIN10P1	7.016639725	-1.493883778	0.145680586	-10.25451513	1.13E-24	1.29E-23
RPL7AP64	18.68834891	-1.56532618	0.152680312	-10.25231188	1.16E-24	1.32E-23
DCN	21682.97289	-1.484288059	0.1447916	-10.25120283	1.17E-24	1.33E-23
SLCO2B1	5188.219982	-1.443604614	0.140925256	-10.24376079	1.26E-24	1.43E-23
CA3	180.8426457	-2.12508795	0.207987401	-10.21738787	1.66E-24	1.87E-23
SOX5	138.9053577	-1.679511993	0.164417439	-10.21492615	1.70E-24	1.92E-23
FGFR2	1497.954385	-1.774590632	0.173785752	-10.21137008	1.76E-24	1.99E-23
PCDH15	50.54317396	-3.004530084	0.294380569	-10.20627854	1.86E-24	2.09E-23
CCL24	93.39204698	-2.449587248	0.240014934	-10.20597845	1.86E-24	2.10E-23
LAMC3	994.8132933	-1.681900132	0.1649017	-10.19941048	1.99E-24	2.24E-23
ZNF331	1343.831117	-1.203138934	0.117995351	-10.19649438	2.06E-24	2.30E-23
AC006033.2	33.29319336	-1.381666281	0.13553889	-10.1938734	2.11E-24	2.36E-23
GFRA2	72.27438343	-1.713733859	0.168147327	-10.19185906	2.16E-24	2.41E-23
ITIH3	86.30643995	-1.478356619	0.145079365	-10.18998547	2.20E-24	2.45E-23
ZEB2	2653.182806	-1.328946751	0.130473754	-10.18554848	2.30E-24	2.57E-23
AL049871.1	3.741695614	-1.627365935	0.159863999	-10.17968989	2.44E-24	2.72E-23
CEACAM21	162.1589287	-1.588605676	0.156117574	-10.17570053	2.55E-24	2.83E-23
TUBB6	2704.137531	-1.326024713	0.13042289	-10.1671165	2.78E-24	3.08E-23
CXCL16	7233.219755	-1.077930493	0.106073632	-10.16209662	2.93E-24	3.24E-23
ARHGEF10	1568.562401	-1.062765157	0.104683303	-10.1521936	3.24E-24	3.58E-23
GPC3	2025.827408	-2.154762668	0.212276152	-10.15075242	3.29E-24	3.63E-23
GIMAP5	149.2340605	-1.625286331	0.160359756	-10.13525071	3.85E-24	4.24E-23
ABCA9	198.4179393	-1.664324516	0.164338749	-10.12740161	4.18E-24	4.58E-23
MNDA	1028.480808	-1.474714134	0.145688572	-10.12237343	4.40E-24	4.82E-23
ETV5	2668.582195	-1.176125273	0.116198017	-10.12173271	4.43E-24	4.85E-23
NPNT	4582.724156	-1.810027673	0.178974954	-10.11330152	4.82E-24	5.27E-23
UBE2FP1	20.7627723	-1.155358781	0.114285258	-10.10942966	5.02E-24	5.48E-23
GNG11	2181.888849	-1.715307557	0.169715351	-10.10696762	5.15E-24	5.61E-23
AL135786.1	3.301922272	-1.66135163	0.164460745	-10.1018126	5.42E-24	5.91E-23
TPPP3	2913.601562	-2.202568718	0.218048406	-10.1012833	5.45E-24	5.94E-23
AC096531.2	35.14730012	-2.947153242	0.2919645	-10.09421777	5.86E-24	6.37E-23
ODAM	30.82787481	-3.141153006	0.311490852	-10.08425445	6.49E-24	7.03E-23
HPSE2	68.22073585	-2.389173905	0.236934835	-10.08367515	6.52E-24	7.07E-23
MITF	790.0023195	-1.177479693	0.116788036	-10.08219448	6.62E-24	7.17E-23
AC010207.1	12.95451901	-1.785836985	0.177213648	-10.07731065	6.96E-24	7.52E-23
AC112722.1	14.94808074	-2.02319024	0.200958882	-10.06768262	7.68E-24	8.28E-23
HSD17B6	1531.980695	-2.270649087	0.225665921	-10.06199376	8.13E-24	8.75E-23
ITPKC	3532.218023	-1.204196296	0.119683371	-10.06151721	8.17E-24	8.79E-23
AVPR2	44.4071625	-1.959173338	0.194798942	-10.05741261	8.52E-24	9.15E-23
GIPC3	254.6347867	-1.223009572	0.121606088	-10.05714102	8.54E-24	9.17E-23
C1QB	13594.07997	-1.604884685	0.159718214	-10.04822582	9.35E-24	1.00E-22
AC007743.1	83.09416352	-1.849809851	0.184137439	-10.04581069	9.59E-24	1.03E-22
FGF14-AS2	61.45986801	-1.578903564	0.157172649	-10.0456636	9.60E-24	1.03E-22
LINC02757	1.560728636	-2.272498829	0.226493027	-10.03341628	1.09E-23	1.16E-22
HOXA4	56.60236041	-1.735619568	0.173015286	-10.03159667	1.11E-23	1.18E-22
LINC00844	2.138578119	-2.92026231	0.291151549	-10.03004214	1.12E-23	1.20E-22
SLC2A9	232.6578291	-1.112048868	0.1108787	-10.02941836	1.13E-23	1.20E-22
CLEC12A	282.9066674	-1.848053739	0.18441724	-10.02104651	1.23E-23	1.31E-22
DOCK11	1388.247162	-1.264814912	0.126223687	-10.02042438	1.24E-23	1.32E-22
RBP2	35.9665154	-2.854003837	0.284839241	-10.01970033	1.25E-23	1.32E-22
SEC14L6	407.5450752	-2.100863117	0.209899229	-10.008913	1.39E-23	1.47E-22
KC877392.1	1.551075504	-2.458418698	0.245682147	-10.00650118	1.43E-23	1.51E-22
AC134312.1	6.046371993	-2.493749645	0.249381362	-9.999743482	1.53E-23	1.61E-22
HRCT1	88.19461977	-1.74974501	0.175127271	-9.99127663	1.66E-23	1.75E-22
TYROBP	4329.407308	-1.493933564	0.149580849	-9.987465459	1.73E-23	1.82E-22
AC005884.1	5.23174841	-2.219268396	0.222249229	-9.985494252	1.76E-23	1.86E-22
AF131215.7	7.389857609	-2.235691568	0.224066074	-9.977822735	1.91E-23	2.00E-22
LCN6	7.775254685	-2.476866105	0.248391941	-9.971604115	2.03E-23	2.13E-22
AL356056.2	8.835399008	-1.810478166	0.181604564	-9.969342896	2.08E-23	2.17E-22
ATP1B2	124.3175281	-1.569205432	0.157580444	-9.958122899	2.32E-23	2.42E-22
RBMS3	1003.793712	-1.505417379	0.151314714	-9.948916003	2.55E-23	2.66E-22
NFIX	4348.377292	-1.453454433	0.146106166	-9.947933583	2.57E-23	2.68E-22
AC019131.2	37.94531062	-1.061385534	0.106887478	-9.929933386	3.08E-23	3.19E-22
ATF3	3246.879847	-1.771806401	0.17852978	-9.924430546	3.26E-23	3.37E-22
CCDC173	87.82334136	-2.060581385	0.207672115	-9.922282451	3.33E-23	3.44E-22
AL049634.2	1.376683846	-2.353794237	0.237226918	-9.922121205	3.34E-23	3.45E-22
NOSTRIN	748.832058	-1.501072286	0.151300216	-9.921151001	3.37E-23	3.48E-22
EVI2B	1387.069534	-1.25380035	0.126478598	-9.913142387	3.65E-23	3.76E-22
RBMS2P1	23.43725722	-1.077078516	0.108672307	-9.911251026	3.72E-23	3.83E-22
AC130371.2	31.78714276	-1.493698567	0.15072138	-9.910329684	3.75E-23	3.86E-22
AC021054.1	693.4538376	-1.054405826	0.106436325	-9.906447095	3.90E-23	4.01E-22
AC018755.4	30.99979378	-1.671429375	0.16898544	-9.890966761	4.56E-23	4.67E-22
AC093787.1	2.832082238	-4.125360021	0.417199429	-9.888220687	4.68E-23	4.79E-22
LHX6	172.9016917	-1.43166709	0.144917929	-9.8791578	5.13E-23	5.23E-22
CD302	877.1603074	-1.354981649	0.137165936	-9.878412136	5.16E-23	5.27E-22
LINC02570	4.034542475	-3.490391296	0.353495192	-9.873942764	5.40E-23	5.50E-22
PRDM5	285.9103226	-1.170503268	0.118546078	-9.873825318	5.41E-23	5.51E-22
MS4A14	137.3020781	-1.604171259	0.162480938	-9.872981259	5.45E-23	5.55E-22
GAB2	2352.46339	-1.035305995	0.104867679	-9.872498396	5.48E-23	5.58E-22
MYH11	5949.681979	-1.833560848	0.185744538	-9.871411927	5.54E-23	5.64E-22
FLRT3	2651.993613	-1.788121295	0.181188225	-9.868860367	5.68E-23	5.78E-22
PXDC1	1850.185389	-1.085534184	0.11001957	-9.86673717	5.80E-23	5.90E-22
CLDN18	9471.444799	-3.520984191	0.356859729	-9.866577545	5.81E-23	5.90E-22
KCNAB2	1868.956633	-1.096095589	0.111139721	-9.862320822	6.06E-23	6.15E-22
EMILIN2	1665.939097	-1.151951897	0.116864549	-9.857154334	6.38E-23	6.47E-22
EGR3	520.2563456	-1.751759951	0.177800938	-9.852366206	6.69E-23	6.78E-22
PARD3B	854.6047553	-1.13221609	0.114940313	-9.850469884	6.82E-23	6.90E-22
SLC15A2	1471.843029	-1.606694066	0.16321831	-9.843834731	7.29E-23	7.36E-22
RADX	140.3085172	-1.690681546	0.17184216	-9.838572486	7.68E-23	7.74E-22
PCARE	21.946479	-2.987709429	0.303688779	-9.838063287	7.72E-23	7.78E-22
FHDC1	1293.392018	-1.151535441	0.117083675	-9.835149417	7.94E-23	8.00E-22
HHIP	1332.22626	-2.876860229	0.292512533	-9.834998165	7.96E-23	8.01E-22
ZMYND15	332.7290723	-1.192842642	0.121288531	-9.834752124	7.98E-23	8.03E-22
ENPP2	3107.616038	-1.305598139	0.132824515	-9.829496727	8.40E-23	8.45E-22
CNKSR2	96.77774153	-1.890314415	0.192412356	-9.824288058	8.85E-23	8.88E-22
AC063944.2	4.107555837	-1.695539582	0.172704852	-9.817556122	9.46E-23	9.47E-22
ATP5PBP5	21.54479317	-1.519258399	0.15476217	-9.816729724	9.54E-23	9.54E-22
PTPRO	383.3472079	-1.463019302	0.149075538	-9.813946152	9.81E-23	9.81E-22
RSPO4	149.7598817	-2.310602755	0.235461604	-9.813076597	9.89E-23	9.89E-22
ABCB1	215.8197139	-1.599649889	0.163033548	-9.811783572	1.00E-22	1.00E-21
GPA33	207.2998442	-2.731594564	0.278444112	-9.810207671	1.02E-22	1.02E-21
PIK3R5	791.9276944	-1.229357974	0.125323908	-9.809444956	1.03E-22	1.02E-21
TLL1	162.9014645	-1.57806719	0.160916549	-9.806742708	1.05E-22	1.05E-21
MOGAT1	3.844452172	-2.605294931	0.265664867	-9.806697304	1.05E-22	1.05E-21
INSIG1	2746.517317	-1.035587367	0.105630384	-9.803877753	1.08E-22	1.08E-21
PGR	162.8464242	-1.717572313	0.175327025	-9.796392291	1.17E-22	1.16E-21
AC004490.1	7.435677773	-1.982698849	0.202433834	-9.79430568	1.19E-22	1.18E-21
AGAP11	6.303600886	-2.055409744	0.209925177	-9.791154029	1.23E-22	1.22E-21
CCDC81	68.79039127	-1.955405211	0.199730815	-9.790202947	1.24E-22	1.23E-21
JAM3	1149.971464	-1.226646541	0.125322341	-9.78793193	1.27E-22	1.26E-21
VIT	11.42797566	-2.375625741	0.242719683	-9.78752819	1.27E-22	1.26E-21
NCKAP1L	2686.081745	-1.280152013	0.130804818	-9.786734406	1.28E-22	1.27E-21
IL18R1	300.6848805	-1.476123864	0.150883412	-9.783208399	1.33E-22	1.32E-21
ARAP2	1618.259579	-1.161091034	0.118731745	-9.779112022	1.38E-22	1.37E-21
STAC3	235.1012789	-1.043328434	0.106719086	-9.776399641	1.42E-22	1.40E-21
STON1	444.6445277	-1.186684354	0.121383759	-9.776302571	1.42E-22	1.41E-21
NTRK3	102.9990384	-1.871046652	0.19183116	-9.753611726	1.78E-22	1.75E-21
MT1JP	5.714244158	-2.932021484	0.300812434	-9.747008943	1.90E-22	1.86E-21
PRELP	4453.827722	-1.575979389	0.16177899	-9.741557835	2.00E-22	1.96E-21
MYLK	5521.077217	-1.241846858	0.127480776	-9.74144413	2.01E-22	1.97E-21
BDNF	147.5382143	-2.337970949	0.240027129	-9.740444598	2.03E-22	1.98E-21
TRGV6	2.312770206	-2.108858275	0.216635051	-9.734612508	2.15E-22	2.10E-21
DUSP1	18069.21712	-1.581026545	0.162478934	-9.730655557	2.23E-22	2.18E-21
AC090796.1	6.764316587	-2.830820931	0.291169399	-9.722247385	2.42E-22	2.36E-21
ADCY9	2336.899232	-1.153837927	0.118718063	-9.719143829	2.50E-22	2.43E-21
SIGLEC17P	66.75428033	-1.722641483	0.177312103	-9.715306821	2.59E-22	2.52E-21
MID1IP1	3800.385039	-1.056360903	0.108866456	-9.703272592	2.92E-22	2.82E-21
SNX25	1910.371329	-1.213894595	0.125126126	-9.701367999	2.97E-22	2.88E-21
LINC01914	18.71588637	-1.783330443	0.183827322	-9.701117438	2.98E-22	2.88E-21
MFSD2A	2606.518799	-1.608751853	0.165906733	-9.69672434	3.11E-22	3.00E-21
NFAM1	881.8641696	-1.332758686	0.137447797	-9.696471788	3.12E-22	3.01E-21
DAB2	3647.576584	-1.10148918	0.113713159	-9.686558648	3.44E-22	3.31E-21
APLNR	748.2270929	-1.478360508	0.152674968	-9.683057608	3.56E-22	3.42E-21
CYP1A2	19.6981934	-3.838901009	0.396486002	-9.682311586	3.59E-22	3.45E-21
AC105046.1	10.07757804	-2.301899894	0.237889239	-9.676351494	3.80E-22	3.65E-21
SENCR	35.63208066	-1.409816807	0.145701247	-9.676079215	3.81E-22	3.66E-21
BMP2	1486.652688	-1.768815201	0.182826734	-9.674817015	3.86E-22	3.70E-21
JUNB	9470.706304	-1.175011152	0.121525222	-9.668866537	4.09E-22	3.91E-21
SIGLEC5	34.36950105	-1.551237326	0.160482405	-9.666089705	4.20E-22	4.02E-21
SEMA6A-AS2	1.041763416	-2.18182105	0.225832506	-9.661235627	4.41E-22	4.21E-21
RANBP3L	58.90687081	-1.816658305	0.188334395	-9.645918907	5.12E-22	4.87E-21
LDB3	86.19074688	-1.574630443	0.163427562	-9.635036003	5.69E-22	5.40E-21
SH2D1B	45.51248959	-1.795878622	0.186423309	-9.633337315	5.78E-22	5.48E-21
MAGI1	1463.927005	-1.066446964	0.110753031	-9.629054421	6.03E-22	5.71E-21
AL135902.2	1.081482165	-2.526855804	0.262430722	-9.628658514	6.05E-22	5.73E-21
AC009509.4	7.259771723	-1.324623249	0.13763296	-9.624317079	6.31E-22	5.97E-21
CACNA2D2	4139.820521	-2.400067954	0.249395128	-9.623555883	6.36E-22	6.02E-21
PLA2G5	109.5061912	-1.265424765	0.131544376	-9.61975573	6.60E-22	6.23E-21
SCD5	994.711999	-1.595529573	0.165916614	-9.616454538	6.81E-22	6.43E-21
L1TD1	37.71801492	-1.876165367	0.195162332	-9.613357998	7.02E-22	6.62E-21
CYP7A1	2.195488259	-1.76264635	0.183399973	-9.610941141	7.19E-22	6.77E-21
ARMCX1	623.3785828	-1.056033237	0.109923595	-9.606975049	7.47E-22	7.03E-21
RSPO2	109.0239058	-2.61515429	0.272236435	-9.606187694	7.53E-22	7.08E-21
MYOM2	94.88068775	-1.537278722	0.160059201	-9.604438288	7.66E-22	7.19E-21
TCEAL2	79.88683565	-2.529858349	0.263568885	-9.598471196	8.11E-22	7.60E-21
AC025271.4	14.06890012	-2.109216222	0.219848253	-9.593963989	8.48E-22	7.93E-21
GRID1	96.1163	-1.423924467	0.148448381	-9.592051147	8.64E-22	8.07E-21
ACOXL	313.9561708	-1.88945776	0.197018016	-9.590279074	8.78E-22	8.21E-21
LRP2BP	289.6668471	-1.582210481	0.165092475	-9.583783166	9.36E-22	8.73E-21
DUOXA1	884.6509784	-1.986028066	0.207233536	-9.583526399	9.38E-22	8.75E-21
ALDH2	12164.96985	-1.207540733	0.126157624	-9.571682619	1.05E-21	9.77E-21
PEAK3	41.79311142	-1.26886743	0.132569564	-9.571332909	1.06E-21	9.80E-21
NKAPL	19.22661259	-1.719809759	0.179741359	-9.56824723	1.09E-21	1.01E-20
ARRDC4	1235.305486	-1.153369471	0.120545793	-9.567894874	1.09E-21	1.01E-20
LY86	538.0892646	-1.407517315	0.147163146	-9.564332882	1.13E-21	1.05E-20
AL591686.1	3.212343716	-2.975120764	0.311336084	-9.555977994	1.22E-21	1.13E-20
AC069209.1	7.137071032	-1.442226644	0.151074796	-9.54644112	1.34E-21	1.24E-20
KCNK3	899.0940811	-2.208730148	0.23142538	-9.544027303	1.37E-21	1.26E-20
PTGDS	3715.949065	-1.721668781	0.180411312	-9.543020136	1.39E-21	1.28E-20
AC105942.1	239.8809258	-1.102251299	0.1155131	-9.542218991	1.40E-21	1.29E-20
TEF	1532.243545	-1.165635479	0.122157069	-9.542104167	1.40E-21	1.29E-20
HMGCLL1	66.76144509	-1.797926199	0.18848462	-9.538848308	1.44E-21	1.33E-20
CDKL5	1081.900371	-1.055173551	0.110619302	-9.538783269	1.45E-21	1.33E-20
CELF2	4028.69889	-1.197601804	0.125563533	-9.537815472	1.46E-21	1.34E-20
SYNDIG1L	60.20451035	-2.372431232	0.24882833	-9.534409655	1.51E-21	1.38E-20
CDC14A	418.9070537	-1.047296653	0.109900635	-9.52948682	1.58E-21	1.45E-20
UACA	2144.493142	-1.022899571	0.10736402	-9.527396307	1.61E-21	1.48E-20
SH3RF3-AS1	32.69013051	-1.285039487	0.134994268	-9.519215216	1.74E-21	1.59E-20
NRG1	202.6571495	-1.806468212	0.189807184	-9.517385889	1.78E-21	1.62E-20
ANKRD33B	260.3864835	-1.706372359	0.179292128	-9.517274288	1.78E-21	1.62E-20
KIAA0408	24.05832797	-2.359150124	0.248064056	-9.510245709	1.90E-21	1.73E-20
AC087854.1	64.17218239	-1.366705652	0.143787076	-9.505066002	2.00E-21	1.82E-20
DHCR24	32816.30501	-1.021357404	0.107492523	-9.501659983	2.07E-21	1.88E-20
FAM167A	790.5283714	-1.918283779	0.201917702	-9.500324934	2.09E-21	1.90E-20
CCL2	2504.752709	-1.521405007	0.160169346	-9.498727725	2.12E-21	1.93E-20
GPR17	38.52608931	-2.026384009	0.213450436	-9.493463913	2.23E-21	2.02E-20
AC002398.2	1.564665082	-2.458907872	0.259095778	-9.490343282	2.30E-21	2.08E-20
PGM5-AS1	4.433999209	-2.337012165	0.246255346	-9.490198703	2.31E-21	2.09E-20
SYN2	50.51312325	-2.309907237	0.243467061	-9.487555446	2.37E-21	2.14E-20
SCN2B	80.07537076	-1.904465229	0.200755602	-9.486486107	2.39E-21	2.16E-20
AC245041.2	127.2301196	-2.543804502	0.268246809	-9.483074588	2.47E-21	2.23E-20
PLLP	1766.730777	-1.49977534	0.158222633	-9.478892574	2.57E-21	2.32E-20
AL445426.1	3.70486486	-1.756007833	0.185559574	-9.46331034	2.98E-21	2.68E-20
TMEM74B	136.8892637	-1.474988686	0.155869803	-9.462953422	2.99E-21	2.69E-20
AC053503.6	1.426807078	-2.902087066	0.306715084	-9.461833532	3.03E-21	2.71E-20
CNN1	728.9026341	-1.502870338	0.159031199	-9.450160372	3.38E-21	3.02E-20
SIGLEC22P	8.131004003	-1.578739322	0.167244432	-9.43971232	3.74E-21	3.33E-20
NRN1	465.5372045	-1.694502673	0.179588362	-9.435481543	3.89E-21	3.47E-20
FOS	18580.32646	-1.678096385	0.17796136	-9.429554763	4.12E-21	3.67E-20
LAPTM5	16255.7625	-1.1701663	0.124132415	-9.426758477	4.23E-21	3.76E-20
KAZN	517.0857421	-1.329180499	0.141087901	-9.420938915	4.47E-21	3.97E-20
AF131215.5	92.0577725	-1.629847641	0.173093916	-9.41597303	4.69E-21	4.16E-20
SFTPA1	196504.1328	-2.831350773	0.301007278	-9.406253547	5.14E-21	4.55E-20
AC004112.1	9.374615155	-1.592935345	0.169368218	-9.405160919	5.20E-21	4.59E-20
FCN1	761.9496588	-1.744877994	0.185589597	-9.401809261	5.36E-21	4.73E-20
NRG3	26.39265067	-2.40815804	0.256595088	-9.385051192	6.29E-21	5.53E-20
SAMD14	159.4614511	-1.135400688	0.120989146	-9.384318562	6.33E-21	5.57E-20
DUSP8	773.6578429	-1.146893961	0.122321359	-9.37607278	6.85E-21	6.00E-20
KMO	258.4454292	-1.31442681	0.14019635	-9.375613617	6.88E-21	6.02E-20
LBH	7352.941083	-1.0115315	0.107890739	-9.375517398	6.88E-21	6.03E-20
MYOZ3	47.27773507	-1.400734129	0.149443239	-9.37301773	7.05E-21	6.17E-20
MS4A2	285.1376178	-1.887157733	0.201343652	-9.372819609	7.06E-21	6.18E-20
ARHGAP23	2083.485987	-1.109425943	0.1183744	-9.372177973	7.11E-21	6.21E-20
LRRC37A14P	3.135533517	-1.90954293	0.203982306	-9.361316505	7.87E-21	6.86E-20
PTX3	171.5408196	-2.062729438	0.220449292	-9.356933841	8.21E-21	7.15E-20
AKAP13	10264.50315	-1.018865021	0.108928564	-9.353515554	8.48E-21	7.38E-20
AGPAT4	471.0946181	-1.126248622	0.120491997	-9.347082385	9.01E-21	7.82E-20
AC007671.1	6.462381008	-1.961822698	0.210035528	-9.340432644	9.59E-21	8.32E-20
ASPRV1	45.80731525	-1.051489844	0.112628222	-9.335935726	1.00E-20	8.67E-20
CHRM2	19.37042141	-3.415369774	0.365897739	-9.334219393	1.02E-20	8.80E-20
FAM189A1	63.77489605	-2.161371186	0.231736161	-9.326861982	1.09E-20	9.42E-20
AL031658.1	7.975583804	-1.751187003	0.187849253	-9.322299537	1.14E-20	9.82E-20
TPSAB1	860.0486245	-1.755061485	0.18826948	-9.322071116	1.14E-20	9.84E-20
DNAJB4	983.2830471	-1.179472911	0.126644291	-9.31327347	1.24E-20	1.07E-19
ACSS3	664.9236733	-1.627235651	0.174934829	-9.301953521	1.38E-20	1.18E-19
AC012513.3	73.04040978	-1.210889999	0.130178057	-9.301798055	1.38E-20	1.18E-19
AL158211.1	6.852645759	-1.56141786	0.167884532	-9.300546305	1.40E-20	1.20E-19
ARHGAP29	2892.816715	-1.159119463	0.1246774	-9.296949272	1.45E-20	1.24E-19
AP001972.1	6.739168342	-1.659674888	0.178561943	-9.294673078	1.48E-20	1.26E-19
FBLN1	8774.043685	-1.364188514	0.146773691	-9.294503029	1.48E-20	1.26E-19
HSPB7	261.2408376	-1.465755812	0.157738828	-9.292295577	1.51E-20	1.29E-19
VSTM4	983.9674677	-1.247233543	0.13431073	-9.286179487	1.60E-20	1.36E-19
AMIGO1	569.6640998	-1.076839489	0.115978327	-9.284833777	1.62E-20	1.38E-19
LTC4S	1.991770165	-1.679328201	0.181015184	-9.277278115	1.74E-20	1.48E-19
HYAL1	1122.14488	-1.893530421	0.204115083	-9.276778551	1.75E-20	1.49E-19
LPL	3510.032522	-2.087591936	0.225146719	-9.272140179	1.82E-20	1.55E-19
HCK	1919.876536	-1.342860926	0.144977507	-9.26254665	2.00E-20	1.69E-19
KCNJ5	478.2711767	-1.798909019	0.194332288	-9.256871498	2.11E-20	1.78E-19
FCER1G	2846.706851	-1.251115887	0.135222067	-9.252305565	2.20E-20	1.85E-19
MTURN	2097.735068	-1.222787089	0.132175249	-9.251256144	2.22E-20	1.87E-19
AC090844.3	2.250273326	-2.252484619	0.243623872	-9.24574675	2.34E-20	1.97E-19
TRGV7	11.25620991	-1.394641003	0.150950403	-9.239067745	2.49E-20	2.09E-19
LINC01070	1.162468476	-3.614077511	0.391249358	-9.237273978	2.53E-20	2.12E-19
LINC01150	9.743361497	-1.480622151	0.160333079	-9.234664215	2.59E-20	2.17E-19
AC104836.1	9.095312445	-1.332162162	0.144331888	-9.229853393	2.71E-20	2.27E-19
TPPP	1168.48262	-1.696010325	0.184004811	-9.217206432	3.05E-20	2.55E-19
BMPER	180.8554404	-2.212012815	0.240069488	-9.2140523	3.14E-20	2.62E-19
SGK1	5865.083919	-1.200337528	0.130290897	-9.212750535	3.18E-20	2.65E-19
SEL1L2	1.479271688	-2.547706695	0.276642498	-9.209382919	3.28E-20	2.73E-19
LINC02580	7.440917914	-1.396514785	0.151847692	-9.196812749	3.69E-20	3.05E-19
MYO1F	1809.68114	-1.062483392	0.115543698	-9.195511408	3.73E-20	3.09E-19
LILRA6	217.8459472	-1.40869239	0.153196179	-9.195349405	3.74E-20	3.09E-19
ARHGEF37	464.0093724	-1.328501224	0.144519106	-9.192564634	3.84E-20	3.17E-19
JUN	11117.32458	-1.101705608	0.119926934	-9.186473578	4.06E-20	3.36E-19
SLITRK2	27.6859634	-2.428768955	0.264599815	-9.1790274	4.35E-20	3.59E-19
AC024337.2	13.56456223	-1.67996313	0.183044561	-9.177891528	4.40E-20	3.63E-19
GJC2	98.37204301	-1.422963719	0.155066029	-9.176501958	4.45E-20	3.67E-19
AC092691.1	7.330626851	-2.992194173	0.326130282	-9.174843131	4.52E-20	3.73E-19
LINC01836	61.13359201	-1.645495682	0.179350164	-9.174765433	4.53E-20	3.73E-19
SIGLEC16	48.99733098	-1.682693927	0.183463085	-9.171839282	4.65E-20	3.83E-19
PKIG	1995.87062	-1.151203497	0.125539244	-9.170068757	4.73E-20	3.89E-19
MAOB	1080.91609	-1.528043583	0.166680367	-9.167507923	4.84E-20	3.98E-19
SIRPB2	324.427205	-1.245277828	0.13609323	-9.150182019	5.68E-20	4.65E-19
NEGR1	301.1155914	-1.667376161	0.182249618	-9.148859583	5.75E-20	4.71E-19
ENDOU	12.38648344	-1.581413673	0.17287914	-9.147510062	5.83E-20	4.77E-19
CYP4B1	7165.234239	-2.530169624	0.27664422	-9.145933439	5.91E-20	4.83E-19
ECM2	624.9022294	-1.248454217	0.136552858	-9.14264435	6.09E-20	4.98E-19
DCLRE1CP1	5.285507455	-1.852706123	0.202691753	-9.140510639	6.22E-20	5.08E-19
LSAMP	711.1659051	-1.422825782	0.155684661	-9.139151985	6.29E-20	5.14E-19
AC098827.1	1.207690733	-1.99045171	0.217925412	-9.133637473	6.62E-20	5.39E-19
BTG2	8238.849892	-1.307677686	0.143225308	-9.130213816	6.84E-20	5.56E-19
AC026904.2	1.642860654	-1.684820676	0.184591139	-9.127310709	7.02E-20	5.70E-19
TMOD2	627.5112186	-1.016580416	0.111504016	-9.116984776	7.72E-20	6.25E-19
ECRG4	159.7113124	-2.525565879	0.277145109	-9.112792547	8.03E-20	6.49E-19
ST6GALNAC2	888.1845585	-1.525690268	0.167483323	-9.109505601	8.28E-20	6.67E-19
C11orf91	7.263010821	-1.896619479	0.208232487	-9.108182432	8.38E-20	6.75E-19
PPARG	1010.202952	-1.58493242	0.174026873	-9.107400467	8.44E-20	6.80E-19
CCDC178	13.10902968	-2.19501387	0.241260423	-9.098110031	9.19E-20	7.39E-19
LINC02158	6.907030715	-1.608864126	0.176918631	-9.093808375	9.56E-20	7.68E-19
